ID	Cele.CC1.wo.FLT.Rep1	Cele.CC1.wo.FLT.Rep2	Cele.CC1.wo.FLT.Rep3	Cele.CC1.wo.GC.Rep1	Cele.CC1.wo.GC.Rep2	Cele.CC1.wo.GC.Rep3
NM_076611	11.0216866231721	10.9050757630676	10.8009345296483	9.4582191862525	9.54401173281465	9.4359903839625
NM_064170	11.6137793290488	11.7412787447156	11.791618718234	12.0173421222687	12.103616068958	11.9678869614003
NM_077634	6.81477631978204	7.53558213678055	7.2945990746979	7.72160300793337	8.29485934621554	7.83089655031924
NM_060378	12.3876704458445	12.4743880579176	12.327312468044	12.6154074851047	12.5332027736214	12.5394547261473
NM_001269378	8.49815519387485	8.33843696466146	8.51498348591838	8.25844556847531	8.00792966521319	8.11063741459315
NM_064023	10.9489842231682	10.9330700391377	10.9590543182148	10.864122393322	10.8054220313135	10.623374305439
NM_001028487	11.4014056416198	11.6400536216958	11.4528603427884	11.4608276430439	11.624344401961	11.3249839488072
NM_063571	9.0022815242751	9.24869450021952	9.246607126991	8.81554002858206	8.59382831201714	8.98875553295693
NM_076187	8.83960650427568	8.64074011982114	8.71679454131834	8.21566097434107	7.77920738721013	8.13101219081292
NM_001313169	4.69999127769535	4.87787637664264	4.78640134526136	5.00573235566858	5.04458646639928	5.16253088337013
NP_006956	11.5790188120005	11.83351621501	11.7366687315214	11.6914203153637	11.6857168885606	11.728843231836
NM_067812	12.1320275290953	11.6676323150505	11.7485939527057	11.8935913091467	11.6449149443584	11.1390194557161
NM_064164	11.8905677826215	11.5351335221828	11.4766336015877	10.9670704167187	10.6759720856097	10.6136977727346
NM_001026111	8.61587947081408	9.17625791503097	9.52640642926562	9.2270151613722	9.41228840507292	9.63266032477901
NM_058928	7.70681943498039	7.82305127058462	7.76335330135485	7.13767840432276	6.93534014052707	6.96531514605281
NM_001047487	7.62585688133863	7.32379386089845	7.38683753735559	7.74732550299573	7.69532450443326	7.34776446521086
NM_078235	6.67879062419372	6.64975196445809	6.93872596652102	6.78385634846845	6.83116536516987	7.31308528945236
NM_001129065	8.76721819226004	8.31059570407984	8.3650662306833	8.90885358829195	8.31997493145096	8.26786844689764
NP_006955	12.8150864539193	13.0341629329227	12.9971978333568	12.8667814353392	13.0269038978639	13.1939407077069
NM_065780	4.43027371410938	4.50586407853613	4.58231532012481	5.3621753209951	5.48727577705296	5.33390900270659
NM_067517	7.41690107489954	7.61097058065664	7.57529889517602	7.54665556207885	7.28830583162594	7.90402461427406
NM_001028998	7.14575553475301	7.470165559292	7.38385174779736	7.94363346517594	8.13042576021266	8.06851173848044
NM_001025879	12.1179439211141	11.4405297181697	11.6643672922007	12.0079655244603	11.3233705987258	11.100080084672
NM_001268676	5.03451147402905	4.68911948120372	4.31067724752497	4.64968524407766	5.76458765206417	4.29132255211863
NM_001267396	5.50337557174755	5.45843134236009	5.4404604822662	5.38963724375133	5.39838525882111	5.40963060207581
NM_069785	13.0488476902194	13.1414092059096	13.1314293428766	12.9292282482867	13.0207718115251	13.177436464782
NM_001350351	10.7898347275988	10.4102782501301	10.3244603381211	10.5792575697761	10.5280512924635	10.2291522431732
NM_061202	8.59106731845971	8.1821918831361	8.23096553119856	9.47400533059453	9.43789035675188	9.40639767632
NP_006960	13.4138120919859	13.554849195943	13.3947283604722	13.5138877673332	13.5209554093167	13.6102080310316
NM_060630	7.52708698624429	7.21610303904869	7.02036408211558	7.40925289144686	7.31054586156304	7.07483977638189
NM_171135	11.9011079978102	11.6588931254564	11.6357421907223	11.8915340135884	11.7885280536886	11.4164073766057
NM_072051	10.8662480927848	10.2170136976264	10.3537721641918	10.7109805599883	10.534051022255	9.9571268162924
NM_001028850	6.8006961832099	6.61941828790737	6.90933309085138	7.29767635458007	7.29080428272579	7.96685125793554
NM_064777	6.70372245366815	6.71531034585066	6.84767320396724	6.7046875449959	6.62604662686904	6.60856428752526
NM_069743	8.14392303617733	8.70337885224398	8.63566273584432	7.89521085431111	8.50231386823628	8.58752433210464
NM_001047288	9.14447687681677	9.63408571485903	9.6250741710693	9.65616738832252	9.95419349120788	10.3223085106644
NM_063239	10.5779891257557	10.5353436884011	10.589965906624	10.5596639222223	10.6339674070195	10.6506116764287
NM_001037901	5.99225109164127	5.96554017779377	5.93662387831238	6.35375092875779	6.84850686439594	6.12822740569751
NM_071909	8.17846442372785	7.03732559957888	7.521866230688	6.54451596133845	6.16763703848453	6.09138049074705
NM_066790	4.62127342703417	4.54001426042554	4.76436835773209	4.35958469380962	4.51326506521716	4.44734789529951
NM_075226	5.09425689375792	5.05233463744126	5.02402986060589	5.63866693787898	5.1383097277289	5.42520019486011
NM_072949	10.1308778571497	10.5785480889851	10.507480931636	10.5973079730206	11.069461488104	11.0604509800833
NM_061361	10.7148381100333	10.7143261946118	10.7001365912573	11.2495736851707	11.2793986333693	11.5911441110897
NM_001307659	10.8791582047853	11.1404474976598	11.1115924204318	11.1403450202894	11.5161178892115	11.7592780923415
NM_001047415	4.38273748744635	4.53416900145203	4.25054977694882	4.63453744607173	4.17659107784259	4.44747646851069
NM_001029552	7.02153696754558	6.75823146146774	6.80840646859892	6.37230455446922	6.17437346633037	6.74055745678433
NM_001025949	7.95503966133465	7.79993175954425	7.84555615405108	7.92526142468744	7.61163601655206	7.84396749021403
NM_001025921	10.9778431929866	10.9489523984241	10.8969645217744	11.0851878480651	10.8719525839615	10.9489213646822
NM_001026369	8.30803279921676	8.23678422681958	8.32351237109146	9.03491912895464	9.02059548517111	8.6076616572439
NM_001026538	12.9175616732293	12.9913045462922	12.8934355846381	13.0220918499381	13.1984362063664	13.1583785903717
NM_067151	10.1794896825768	10.2236285737608	10.1506464635999	10.6368817239304	10.3882015537193	10.564937059082
NM_068744	11.15227139877	11.1203715883854	11.1977829124612	11.1523836241996	11.0258552166748	11.4725375303033
NM_171678	9.19727117505557	9.19720198411652	9.32365793569287	9.11738439520395	8.98404948793028	9.28540313644259
NM_066109	12.7752777455732	12.5999955942495	12.5105196864119	13.2235302808004	13.140824220513	13.0509103216617
NM_001027791	2.95072581518825	3.08331727017879	3.1110046205667	3.03345337001452	3.25220561562631	3.19371507454073
NM_001270018	8.45811003874545	8.4077029475297	8.36787446772503	8.42784763934789	8.42608630271148	8.53352404440669
NM_074227	8.76775507583795	8.54137413486595	8.47790183152625	9.75658479194628	9.5611235458929	9.3846170298336
NM_001027844	9.04052981647769	8.8425509281941	8.81923974656706	8.01904178367988	8.15076935203952	8.02991966374519
NM_066346	6.37288932047429	5.97022480953917	5.46953254846318	5.97841188896589	6.62129915991159	5.6714393814437
NM_058470	6.98635371463619	6.59816808345066	6.78953533958966	6.93125305397739	6.9090815403488	6.17712399928943
NM_001136382	8.34676480067438	8.654282583329	8.73516289299967	9.35393935460295	9.24367298996206	9.67935265367251
NM_063279	8.732291749609	8.70013134602032	8.46994972060188	8.75916826554507	8.79185726680853	8.55071404547624
NM_001029382	4.68943286407327	4.32771008799886	4.57597998399817	4.39182470061042	4.36658318348291	4.84970169532546
NM_001027124	8.79090461378581	8.54775241045546	8.51788052059806	8.22866798639695	7.6903274572751	8.0823119113604
NM_059278	6.19801764754439	6.68193088468052	6.69439446894791	6.53020647766179	6.83360232365156	6.82801551627211
NM_001312987	6.4375691701818	5.67744669532363	5.41369593197852	6.51780328600781	6.01712534992343	5.7816930947346
NM_001316820	7.94895355323525	7.90511855590019	7.7761066470279	8.2517311551582	7.77296619622118	7.86645716178044
NM_074614	7.72058717243667	8.13356166558877	7.96693800146748	8.68096878547969	8.82843149657948	8.71593228099951
NM_064043	5.3754001382955	5.17697243023385	4.93394292961953	4.77781671886633	4.81629245389002	4.7032488232692
NM_060219	6.75286027769571	6.94714027149625	7.03837128826476	6.90539694870689	6.57259163928217	7.18244784447922
NM_001028939	9.17641818521207	9.65462001874694	9.64072739817853	9.11023243831158	9.18765833646069	9.90101220317656
NM_001027018	12.4381248891048	12.0115113451653	12.2318893041131	10.4934566468262	10.1288238577532	10.429058779089
NM_066673	9.06020162295106	9.67645737865778	9.3811679647979	9.3470521490745	9.35185486719859	9.74798218719731
NM_060032	11.5019755955598	11.5431556112505	11.5710542339959	11.2954462594455	11.0727442522119	11.4444829999528
NM_001026075	6.30165584619474	6.17938013051371	6.05803531136028	6.94643697191881	6.94772729354647	6.84678630406432
NM_063539	8.99374921728432	9.00405647695718	8.98218664163774	9.47828295245582	9.5522067114484	9.46733595762842
NM_075663	6.15746610634197	6.44892529464616	6.23261334066158	5.53655305652779	5.59497205200243	5.73836004572136
NM_182410	4.43069675947512	4.8837297798687	4.70223965330678	4.90506783726729	5.21099197520893	4.94556954985304
NM_001264397	8.53357144496597	7.8743012672714	7.9355785823656	8.80542273906492	8.21409943892857	8.0898377627
NM_001029230	6.86528610898707	6.69538768235606	6.73085864094297	6.96521795501933	6.84833946617203	6.73721829039094
NM_001027611	7.1961266580835	6.88232441445971	6.83087591567003	7.28369260578698	7.36719144998995	6.80073257459889
NM_069041	5.81161540201314	5.61245662329087	5.84128842570611	6.38469935694907	6.4020743929819	6.2073810697385
NM_171525	8.12859390706211	8.12948581564539	8.10948455559677	7.75087712507988	7.26614854862907	7.77840583999009
NM_065222	11.6760310853302	10.926963941146	10.7953771285293	11.2465664240744	10.8552472661381	10.6233125128694
NM_066486	6.3552253118901	6.85858418535947	6.67280739447279	7.06851986964758	6.94176560716912	7.29974143958651
NM_058551	8.53909290903925	9.20732843234734	8.98366896582838	8.37951483268453	8.81013951043636	9.0843761248122
NM_074389	8.97310220989976	8.92337423655336	9.05244013606983	9.12178256603364	9.1443659901077	8.94060816202514
NM_062999	8.88830439800506	8.25236493642359	8.32795181114627	7.89622194787406	7.78046429725184	7.70209279330283
NM_067832	7.02448792692658	7.34217787349532	7.51205762991436	6.75928550749597	6.56508158896802	7.00955334599338
NM_061145	6.24646305513467	6.7808998726556	6.79865667654747	6.10446379019327	6.26316353606424	6.81394200414488
NM_001276808	5.03389610710395	4.79676285332123	4.7727033072585	4.60162018332961	4.62746279905504	4.66570112891053
NM_067714	13.1826272057307	13.2589694132415	13.3222216250984	12.8091022749132	12.9645477447742	13.2210304421131
NM_066487	4.1355708764659	4.10920348718106	4.15936652340839	4.19942413056463	4.33447267714079	4.56191455155187
NM_075649	3.26406643136454	3.4799787685879	3.2363333409246	3.09016766357803	3.26864929713995	3.17984868938098
NM_073039	9.4151861358329	10.4459170181176	10.5767357778149	9.3174691657553	9.01175227453115	9.47212449020538
NM_066489	3.43380383538025	3.6353848031527	3.74102436256846	3.94374453457475	3.77577430383732	3.86598472028963
NM_071818	4.20391023686814	4.38107307699575	4.35595697967772	4.70601740659561	4.67322670277703	4.45534560177035
NM_078427	11.3312548253946	11.4377992546716	11.6377674299502	11.1223375801266	10.7545281323647	11.1167882275052
NM_001027405	7.77037220985503	7.0424253244567	7.23328935672378	7.16888408289499	6.774414732803	7.33439409806648
NM_070745	9.02384997454704	7.96713248365375	7.95274357307475	8.75482945735501	7.93014831953729	7.74419396793703
NM_069063	7.83692717978739	7.54193543005392	7.80902077445801	6.95545805026695	7.31599002574897	7.4029924100802
NM_066333	4.11106460033449	4.37849727879531	4.38239627755324	4.14079747044212	4.33409201457946	4.29258611055768
NM_072356	5.30286982662746	5.77403728832187	5.73047322870532	5.94902406536379	5.94911596306638	6.22545047048797
NM_071817	4.33231001097876	4.48427314429606	4.51646826320971	4.45360016205767	4.6193953042983	4.50929176815616
NM_058361	9.22166228342403	9.32472474657648	9.41396367033626	9.46383908654333	9.56013894542296	9.45741590893627
NM_068157	5.18874160117366	5.54725999207222	5.7195743118993	5.52010432635171	5.61552271601173	5.84231043622485
NM_076211	5.24079245255041	5.97373432556211	5.94609432101758	5.97373432556211	6.55565660316584	6.31419201361827
NM_001038429	5.54805212493466	5.76633931303856	5.7252459410291	5.78323186067426	5.68024203613875	5.52570523551644
NM_061729	9.67787462009334	9.39789032096517	9.46401847153965	9.42507487718813	9.41198433992342	9.4605561499216
NM_071065	3.53058753844415	3.78345895275173	3.73556983888324	3.6340197144393	3.62060739263563	3.65736793491019
NM_001028260	5.18976611068918	5.39109940368328	5.84517194158771	4.49458226424747	5.02350322527839	5.12659004381447
NM_066439	3.62847748740558	3.63517540339745	3.85129995255178	3.56286107404866	3.58550217115721	3.54957809177589
NM_001029404	9.6690446204804	9.21840276013399	9.13773187196776	10.4049113717298	10.0912695148015	9.87653187551746
NM_066437	3.26155914907685	3.25896931560946	3.2640946686716	3.2204845617294	3.20204617490593	3.20703656693467
NM_069031	7.1027968641537	7.01367084804297	7.06178059061434	6.42969753056345	5.67086730139119	5.96503921674695
NM_001028330	6.9026090590092	6.6469955205328	6.73646112027712	6.31444950988634	6.43880628331508	6.18349324205114
NM_067889	4.87431621147321	4.86074897173883	5.02058655655487	4.94529717218186	5.14942748836974	5.34003741537093
NM_077325	6.22570453427224	6.29040615331204	6.65957886556496	6.74182475702947	7.0478237219821	6.93547937085888
NM_060344	2.92781384325555	3.00415733229497	2.9397797599656	3.02120934327296	3.01978645366755	3.08106905986085
NM_074613	3.40347192600672	3.59518589710032	3.81610732027849	3.6650460819171	3.78094991319008	3.88468308205134
NM_074612	3.76813943487485	3.72820592695717	3.73130296973783	3.74780522383012	3.70181983065082	3.78164339887817
NM_075345	4.12612604760299	4.14229280553508	4.07739599330431	4.13181144145399	4.32283950971629	4.19114681551842
NM_074099	4.51075288643966	4.97492973373039	4.97950791961893	4.09416918707606	4.42212533763069	4.67983154097161
NM_068699	2.92299872234575	2.93503181589767	2.99521906414318	3.00682208994002	2.97283372703757	3.00015644431465
NM_065200	6.40540279679296	5.96361979210463	6.37201608028747	5.77578392456707	5.79021512645045	6.03176843235661
NM_065282	4.8532925800867	5.17344320667413	5.27075606565978	5.34152456210975	5.39520157356527	5.30653270774008
NM_067808	3.28531228504689	3.36694454997352	3.35658452203135	3.32356832439518	3.33586703261437	3.40770384277194
NM_068040	4.4951801756205	4.98910541569663	4.48986684463991	4.36564291370285	4.55467037331402	4.80991267863847
NM_060088	3.17366071071538	3.18263074887598	3.35903517193612	3.0941298704696	3.14594803714505	3.07497690440449
NM_060481	4.52595317240238	5.17107272874121	5.38726094183115	5.19632358403319	5.13174391139717	5.93681636483097
NM_067414	10.2361781735053	10.3233790550118	10.5113194747712	9.00099751856523	8.66213486001786	9.19997342652931
NM_075204	2.9251025394464	3.25773697846163	3.05898684888218	3.0535223817984	2.98863504728913	3.05698798970954
NM_060535	6.38767381482876	6.01934572404454	6.26698454647305	6.79173805126957	6.59145792304291	6.5859806103246
NM_073489	6.56633106419708	6.87165423929599	6.77598177641851	6.50322071034233	6.00946734266926	6.42366420955578
NM_069335	3.54401357826688	3.4281992521001	3.39893324928708	3.33651075032186	3.45930546402685	3.43723918041026
NM_074111	4.93255106980729	5.0452560883041	5.03278873780586	5.04569660277944	5.06271446106398	5.17778269150671
NM_067364	3.70367265943707	3.87406006613299	3.66568652552297	3.80796958045872	3.90380029460573	3.90291261329366
NM_001307173	5.01669019449622	4.64744728115092	4.68055875391335	4.87678791013562	4.59116361572825	4.78358473560425
NM_060577	7.05329679002339	7.48110718173104	7.398004896064	6.9331783975521	7.18112246439928	7.36516854855389
NR_147817	4.58408872087328	4.78042122837607	4.74451856159497	4.79238945521648	5.07076419184909	5.13094412566468
NM_073080	4.2101836073173	4.29701929942197	4.28873920999767	4.23751667923827	4.43022883129109	4.50692252322911
NM_069336	4.22652820815954	4.38816190484262	4.42312141905373	4.29942296029709	4.50453966419972	4.39444607680072
NM_067008	10.4153150896724	9.87152294597827	10.3002568339889	10.9069129307729	10.2243144761291	10.477117229548
NM_060522	7.47018759895678	6.99959107182071	7.43904495963497	6.12735865263618	6.14553959402458	5.98934009871378
NM_078197	4.04398001551771	3.79759128614346	4.09875201349603	4.0121337725677	3.96348515241441	4.04353142295652
NM_076354	3.07880453091247	3.13303087715375	3.17027298241572	3.40094821044781	3.37836532537829	3.10982366234016
NM_069616	4.19232655638398	4.51300596106083	4.2902215659991	4.19260271027221	4.65124659606524	4.48284055065568
NM_066856	9.88502564209497	9.40919365128266	9.66367025958153	8.43617705200574	8.13464668047345	7.49587037779113
NM_062798	4.26580398789859	4.55811079669732	4.53354187479463	3.72872669690917	3.96202091047469	4.36096441798616
NM_060784	6.2221940177912	6.29702828910642	6.45000772082498	6.59737109852925	6.52863010994779	6.53942603760498
NM_074118	6.04462210288027	5.62480471992661	5.43998243445386	5.19067998570601	4.9795527160751	5.03218030941362
NM_001269989	2.92293308518803	2.94483976190363	3.06640966720692	2.92176801495791	2.98449607995265	3.02961782020566
NM_077564	3.65397574294233	3.72733856961571	3.80347620165007	3.54920734302324	3.8429187366241	3.88896900668745
NM_060130	4.08270500827172	4.06650141823977	4.07489274740406	3.97508668624559	4.19139369076111	4.08809839771278
NM_062800	3.56424430318837	3.42928858201015	3.60782828717465	3.43042773672235	3.51755191487667	3.74870905268627
NM_064018	8.98009310862011	9.35448844966119	9.77406679679984	9.10506099937412	8.99452136642597	9.01813144443154
NM_074229	5.60121635339784	5.46052190107107	5.56278797765617	5.37734397491519	5.61728461924771	5.44007107856733
NM_060144	5.53538165942812	5.27772274260958	5.58106135613759	5.56737467270897	5.81425880449449	5.48711122937881
NM_061070	6.05349511819788	6.11038167573148	6.46259497788473	6.47989739912004	6.72316108345047	7.03770237390464
NM_060494	5.19029218241026	5.55534490328525	5.51283712914967	5.38647203375812	5.71872559785884	5.68964269378904
NM_069362	5.91029335508196	5.77382765327468	5.84189632857393	5.62278965864644	5.31124512479693	5.85815002947964
NM_001268403	6.79419718325235	6.76220496132215	6.87087495553093	7.36303625472309	7.42543953039959	7.47976512613025
NM_066857	5.77257642292925	5.85420982126	5.63054710739229	5.14013434083268	5.1076635140475	5.01196843515127
NM_074475	3.26291740167698	3.39867655283568	3.54275548467762	3.28193079846519	3.60322199429762	3.38141633301703
NM_001270058	3.48618380068414	3.55219541399841	3.65251929827668	3.59139402250126	3.60387373298735	3.63918531454697
NM_067937	7.85955760940213	7.89350190979912	7.82623142264971	7.16130288816652	7.09707543754296	7.11726532508795
NM_070522	5.00501259613972	5.53907787656071	5.24534059348095	5.4658934398203	5.57813069909958	5.6691740414366
NM_069481	5.45533700069797	5.45471209229124	5.64381473521642	5.7250531108265	5.1629457642055	5.34351071540632
NM_061753	5.85028216598507	6.00269438350383	5.86120125317064	5.46067111325803	5.56032799464265	5.60737371089846
NM_075425	3.65996881415596	3.68200214082142	3.78457396432464	3.8138197019916	3.94430825331896	3.95264523188607
NM_060029	9.86141012987625	9.76754444710333	10.0784753253788	9.65760231665601	9.60717006461997	9.7549791338737
